label,score
contradiction,0.9996786117553711
contradiction,0.9629671573638916
entailment,0.46301430463790894
neutral,0.9768789410591125
contradiction,0.9910582304000854
contradiction,0.9801654815673828
contradiction,0.9998037219047546
entailment,0.9726224541664124
entailment,0.920141875743866
contradiction,0.9956575632095337
neutral,0.755122721195221
contradiction,0.9971206188201904
neutral,0.8682358860969543
contradiction,0.9974055886268616
contradiction,0.9997995495796204
contradiction,0.9998013377189636
contradiction,0.9819590449333191
entailment,0.9830947518348694
entailment,0.9849875569343567
contradiction,0.9987492561340332
contradiction,0.9994564652442932
contradiction,0.9997674822807312
neutral,0.9229274988174438
neutral,0.9947527647018433
neutral,0.9952614903450012
contradiction,0.9996157884597778
contradiction,0.996150016784668
neutral,0.6064952611923218
contradiction,0.9994043111801147
neutral,0.9961615800857544
neutral,0.6336936354637146
neutral,0.8782305717468262
contradiction,0.9965672492980957
neutral,0.9976866245269775
contradiction,0.9982873797416687
neutral,0.9956139326095581
contradiction,0.9976851940155029
entailment,0.8819306492805481
contradiction,0.9982526898384094
contradiction,0.9985558390617371
contradiction,0.9990816116333008
contradiction,0.9860143661499023
entailment,0.986277163028717
neutral,0.9936097860336304
contradiction,0.9911724925041199
contradiction,0.9547418355941772
neutral,0.9548408389091492
contradiction,0.6101521849632263
entailment,0.9156994223594666
neutral,0.8674315810203552
contradiction,0.9366796612739563
contradiction,0.9887767434120178
entailment,0.9867954254150391
contradiction,0.9451531171798706
contradiction,0.9960461258888245
contradiction,0.9991625547409058
contradiction,0.7071842551231384
neutral,0.9817662835121155
contradiction,0.9442512392997742
entailment,0.7838819622993469
neutral,0.5224718451499939
contradiction,0.9992154836654663
neutral,0.9816579818725586
neutral,0.9679188132286072
contradiction,0.9126710891723633
contradiction,0.9990911483764648
neutral,0.9505704045295715
contradiction,0.9997298121452332
contradiction,0.9996633529663086
contradiction,0.9981173276901245
contradiction,0.9525269865989685
neutral,0.5470668077468872
contradiction,0.9997017979621887
entailment,0.9003281593322754
contradiction,0.999714195728302
contradiction,0.9967674016952515
entailment,0.613567054271698
contradiction,0.9986068606376648
contradiction,0.9981899857521057
neutral,0.9220630526542664
entailment,0.7346619367599487
neutral,0.995107889175415
neutral,0.9982652068138123
neutral,0.9984235763549805
neutral,0.7675191164016724
neutral,0.7475346922874451
contradiction,0.997712254524231
neutral,0.9882966876029968
neutral,0.5346840620040894
entailment,0.9815682768821716
neutral,0.961018979549408
contradiction,0.998624324798584
contradiction,0.9996358156204224
contradiction,0.9966598749160767
entailment,0.687282383441925
neutral,0.7704349160194397
neutral,0.7077273726463318
neutral,0.9848661422729492
contradiction,0.9081420302391052
neutral,0.9778653383255005
neutral,0.957218587398529
contradiction,0.9994422793388367
contradiction,0.9974368214607239
neutral,0.9839885830879211
neutral,0.9978506565093994
neutral,0.6970897316932678
contradiction,0.9990748167037964
neutral,0.7634885311126709
contradiction,0.9992652535438538
contradiction,0.9996778964996338
neutral,0.992295503616333
neutral,0.9853742122650146
contradiction,0.9995243549346924
neutral,0.9701691269874573
neutral,0.9987127780914307
contradiction,0.8871181607246399
neutral,0.8838984966278076
contradiction,0.9958065748214722
contradiction,0.967345118522644
contradiction,0.7195945382118225
contradiction,0.999524712562561
contradiction,0.9984673857688904
contradiction,0.9783264398574829
neutral,0.9451309442520142
contradiction,0.999749481678009
contradiction,0.9626312851905823
contradiction,0.9997604489326477
contradiction,0.9978832602500916
neutral,0.9954119324684143
entailment,0.9895448088645935
neutral,0.8639845848083496
contradiction,0.9991247057914734
neutral,0.906223475933075
contradiction,0.9988954067230225
contradiction,0.9152446389198303
contradiction,0.9994712471961975
contradiction,0.987581729888916
neutral,0.9985692501068115
neutral,0.8394641280174255
entailment,0.9923539161682129
contradiction,0.9839552044868469
neutral,0.9843852519989014
contradiction,0.9958295226097107
contradiction,0.9996033310890198
neutral,0.9901997447013855
contradiction,0.9851192831993103
neutral,0.8381211757659912
contradiction,0.9923394918441772
contradiction,0.5035993456840515
contradiction,0.9971311092376709
contradiction,0.9848014712333679
entailment,0.9586141109466553
contradiction,0.99973064661026
contradiction,0.9996916055679321
neutral,0.9380605220794678
contradiction,0.9989905953407288
entailment,0.9664576649665833
entailment,0.5826691389083862
contradiction,0.998083233833313
contradiction,0.9989074468612671
contradiction,0.9994139671325684
contradiction,0.997082531452179
contradiction,0.9990666508674622
contradiction,0.9997357726097107
entailment,0.9932178854942322
contradiction,0.9996554851531982
contradiction,0.9954267144203186
contradiction,0.993367612361908
neutral,0.8374314904212952
neutral,0.9501858949661255
contradiction,0.9995819926261902
contradiction,0.999707043170929
contradiction,0.7398049235343933
contradiction,0.9974205493927002
contradiction,0.9901186227798462
contradiction,0.9995457530021667
neutral,0.6724544167518616
neutral,0.9867461323738098
contradiction,0.5782583951950073
contradiction,0.9973568916320801
neutral,0.8243194222450256
contradiction,0.9984517097473145
neutral,0.9803376197814941
contradiction,0.9865270256996155
neutral,0.6662504076957703
contradiction,0.9985654950141907
entailment,0.6561396718025208
contradiction,0.994875967502594
neutral,0.8624023199081421
entailment,0.9231458902359009
contradiction,0.9960457682609558
contradiction,0.9990887641906738
contradiction,0.9988172054290771
contradiction,0.9983265995979309
contradiction,0.9998339414596558
contradiction,0.8154999017715454
neutral,0.9796628355979919
contradiction,0.4910813868045807
contradiction,0.9993194341659546
neutral,0.9690524339675903
contradiction,0.995428204536438
neutral,0.909292995929718
neutral,0.9734361171722412
contradiction,0.9925536513328552
contradiction,0.8879289031028748
contradiction,0.9840878844261169
contradiction,0.9566994905471802
neutral,0.5652099251747131
contradiction,0.992089033126831
neutral,0.8467382788658142
neutral,0.7488185167312622
contradiction,0.988545835018158
neutral,0.9969123601913452
contradiction,0.5300363898277283
contradiction,0.9958518743515015
contradiction,0.9968259334564209
entailment,0.9907597303390503
contradiction,0.9868250489234924
contradiction,0.9997866749763489
entailment,0.7990877032279968
neutral,0.9958481788635254
contradiction,0.9979603290557861
contradiction,0.9946821331977844
neutral,0.9855368733406067
contradiction,0.8443357944488525
contradiction,0.9991545677185059
contradiction,0.6935848593711853
contradiction,0.9994339346885681
entailment,0.8508099913597107
contradiction,0.9567771553993225
neutral,0.7726066708564758
contradiction,0.999775230884552
contradiction,0.9995482563972473
contradiction,0.6749239563941956
contradiction,0.9975950121879578
neutral,0.5375955104827881
contradiction,0.9998164772987366
neutral,0.8915479183197021
contradiction,0.9998469352722168
neutral,0.9854346513748169
neutral,0.975585401058197
contradiction,0.9991694688796997
neutral,0.8920025825500488
contradiction,0.9992634654045105
contradiction,0.9987127780914307
contradiction,0.720737874507904
entailment,0.995570957660675
neutral,0.587270975112915
contradiction,0.9996143579483032
entailment,0.9580928683280945
contradiction,0.8067435622215271
neutral,0.9992268085479736
contradiction,0.9509556293487549
contradiction,0.9994304776191711
contradiction,0.9995244741439819
neutral,0.49564504623413086
contradiction,0.9997313618659973
neutral,0.6685302257537842
contradiction,0.9921632409095764
neutral,0.9378513097763062
neutral,0.9981067180633545
neutral,0.9897833466529846
contradiction,0.824633002281189
neutral,0.8729874491691589
contradiction,0.8127185106277466
contradiction,0.9759218096733093
contradiction,0.9991486072540283
neutral,0.9952698349952698
neutral,0.9855651259422302
contradiction,0.9998334646224976
neutral,0.9982247948646545
entailment,0.7247077226638794
entailment,0.9947941899299622
contradiction,0.9990179538726807
neutral,0.904198169708252
neutral,0.969382643699646
entailment,0.8589342832565308
neutral,0.8879583477973938
neutral,0.9966685175895691
contradiction,0.9964777827262878
contradiction,0.5952349305152893
contradiction,0.9940031170845032
contradiction,0.9997947812080383
contradiction,0.9992882609367371
contradiction,0.9995742440223694
contradiction,0.9944326281547546
contradiction,0.9990444779396057
contradiction,0.7174891829490662
contradiction,0.9994508624076843
entailment,0.9882302284240723
contradiction,0.9991310238838196
contradiction,0.8563403487205505
contradiction,0.9994600415229797
entailment,0.961060643196106
neutral,0.9923778772354126
neutral,0.9860495924949646
neutral,0.9968464970588684
contradiction,0.9989186525344849
contradiction,0.7546854019165039
contradiction,0.9945284724235535
contradiction,0.6826258301734924
contradiction,0.9995465874671936
contradiction,0.9996073842048645
neutral,0.9966834187507629
neutral,0.9988378882408142
contradiction,0.9993126392364502
contradiction,0.9990283250808716
contradiction,0.9964097142219543
contradiction,0.9980820417404175
entailment,0.7273705005645752
contradiction,0.9926990866661072
contradiction,0.8530336022377014
contradiction,0.9909257888793945
contradiction,0.998994767665863
contradiction,0.6543451547622681
neutral,0.9981957077980042
contradiction,0.999795138835907
contradiction,0.9916203022003174
contradiction,0.9981777667999268
neutral,0.9975484013557434
contradiction,0.9993452429771423
contradiction,0.9553729295730591
neutral,0.8944845795631409
neutral,0.9992009997367859
contradiction,0.9527577757835388
contradiction,0.9991862177848816
contradiction,0.8828957676887512
contradiction,0.9969889521598816
contradiction,0.9984645843505859
neutral,0.9748815298080444
contradiction,0.9448602199554443
contradiction,0.9838085770606995
contradiction,0.9890045523643494
contradiction,0.9993857145309448
neutral,0.9168105125427246
contradiction,0.9953853487968445
neutral,0.5999747514724731
neutral,0.9989350438117981
neutral,0.9905681014060974
contradiction,0.6704553961753845
neutral,0.9960952401161194
contradiction,0.9992063641548157
contradiction,0.9928982257843018
contradiction,0.999646782875061
contradiction,0.9989708662033081
contradiction,0.9997699856758118
contradiction,0.997043788433075
neutral,0.9975874423980713
neutral,0.6199567317962646
entailment,0.42885100841522217
neutral,0.9980400204658508
entailment,0.9870649576187134
contradiction,0.9986861348152161
contradiction,0.999247670173645
neutral,0.9899070262908936
contradiction,0.999570906162262
contradiction,0.9996389150619507
neutral,0.9068767428398132
contradiction,0.9989094734191895
neutral,0.5142179131507874
contradiction,0.9990743398666382
contradiction,0.9908491373062134
contradiction,0.7158925533294678
entailment,0.9901719689369202
neutral,0.997680127620697
contradiction,0.4663490355014801
contradiction,0.999691367149353
contradiction,0.889058530330658
contradiction,0.9990215301513672
contradiction,0.9991080164909363
contradiction,0.9983476400375366
neutral,0.9830462336540222
neutral,0.6425046324729919
entailment,0.4827286899089813
contradiction,0.9948620200157166
contradiction,0.9975236058235168
contradiction,0.9980894923210144
neutral,0.9976102113723755
neutral,0.9953923225402832
neutral,0.9951421022415161
contradiction,0.6052528023719788
contradiction,0.7681779265403748
entailment,0.9851859211921692
contradiction,0.9973581433296204
neutral,0.9352990388870239
contradiction,0.9997846484184265
entailment,0.9415231943130493
entailment,0.882563054561615
contradiction,0.9996646642684937
neutral,0.9909502863883972
contradiction,0.9974000453948975
entailment,0.6605310440063477
entailment,0.986057460308075
contradiction,0.9997281432151794
contradiction,0.993954598903656
neutral,0.8060423731803894
contradiction,0.9989168643951416
neutral,0.9831000566482544
contradiction,0.9909260272979736
neutral,0.9727707505226135
contradiction,0.9997301697731018
contradiction,0.9781810641288757
contradiction,0.9987634420394897
contradiction,0.6411248445510864
contradiction,0.9987659454345703
contradiction,0.9991499185562134
neutral,0.9937467575073242
neutral,0.9785400629043579
neutral,0.9069604873657227
contradiction,0.9975827932357788
entailment,0.9821938276290894
contradiction,0.9995217323303223
contradiction,0.998792290687561
contradiction,0.9991787075996399
entailment,0.9122312068939209
entailment,0.9240768551826477
contradiction,0.991675853729248
contradiction,0.992274820804596
neutral,0.8864138126373291
contradiction,0.993071973323822
neutral,0.7279711365699768
entailment,0.9934067726135254
contradiction,0.998925507068634
contradiction,0.9928508996963501
neutral,0.9205650091171265
contradiction,0.8619493246078491
contradiction,0.9988057613372803
contradiction,0.9975919723510742
neutral,0.9927822351455688
entailment,0.8429723381996155
contradiction,0.9996895790100098
contradiction,0.9980822801589966
contradiction,0.9996176958084106
contradiction,0.5230398178100586
neutral,0.9941441416740417
contradiction,0.9875845313072205
contradiction,0.9992929697036743
neutral,0.9137917160987854
contradiction,0.9997267127037048
neutral,0.9929897785186768
contradiction,0.9987578392028809
neutral,0.9810051321983337
entailment,0.9502419829368591
contradiction,0.9895938634872437
entailment,0.995181143283844
contradiction,0.9991958737373352
neutral,0.9833832383155823
contradiction,0.9994251728057861
contradiction,0.9994781613349915
contradiction,0.9985517859458923
contradiction,0.9901217818260193
neutral,0.9859344363212585
contradiction,0.9994387030601501
contradiction,0.9237490892410278
contradiction,0.9852221608161926
entailment,0.9936068058013916
entailment,0.9684070348739624
contradiction,0.9855669736862183
neutral,0.9986143112182617
entailment,0.9804194569587708
contradiction,0.9985769987106323
contradiction,0.9996951818466187
entailment,0.9915788173675537
contradiction,0.9998399019241333
contradiction,0.8809061646461487
neutral,0.9958022236824036
neutral,0.9991413354873657
neutral,0.9216700792312622
contradiction,0.998874843120575
contradiction,0.9983980059623718
contradiction,0.9995573163032532
contradiction,0.995684027671814
entailment,0.9440304040908813
neutral,0.666306734085083
neutral,0.5076582431793213
neutral,0.9386359453201294
contradiction,0.998488187789917
contradiction,0.9995359182357788
neutral,0.9391881823539734
contradiction,0.9902845025062561
contradiction,0.9984217882156372
entailment,0.9863003492355347
entailment,0.6255387663841248
contradiction,0.4797042906284332
contradiction,0.9990202188491821
entailment,0.9560760259628296
neutral,0.9157102108001709
contradiction,0.9918096661567688
neutral,0.9890794157981873
neutral,0.9540958404541016
neutral,0.9016376733779907
contradiction,0.9997555613517761
entailment,0.9950337409973145
contradiction,0.9996762275695801
neutral,0.9288805723190308
neutral,0.9407578706741333
contradiction,0.9997339844703674
contradiction,0.9989144802093506
contradiction,0.9996896982192993
contradiction,0.9996811151504517
neutral,0.9938549399375916
entailment,0.9146385192871094
contradiction,0.9987726807594299
contradiction,0.9167355895042419
contradiction,0.9987720847129822
entailment,0.5648157000541687
contradiction,0.9998483657836914
contradiction,0.9995618462562561
contradiction,0.9778059720993042
neutral,0.9427222013473511
contradiction,0.9578280448913574
entailment,0.9600313305854797
contradiction,0.9996082186698914
neutral,0.8272690773010254
contradiction,0.999515175819397
contradiction,0.9977318644523621
neutral,0.9963040351867676
contradiction,0.9893869161605835
contradiction,0.9988492727279663
contradiction,0.9529129266738892
contradiction,0.9997535347938538
neutral,0.7527990937232971
contradiction,0.9990226030349731
neutral,0.9962448477745056
contradiction,0.9977449178695679
contradiction,0.998566210269928
entailment,0.9592481851577759
contradiction,0.9955927729606628
contradiction,0.9997950196266174
contradiction,0.9362466335296631
contradiction,0.9989860653877258
contradiction,0.9935395121574402
neutral,0.9734017848968506
contradiction,0.9997610449790955
neutral,0.9628064632415771
neutral,0.883897602558136
contradiction,0.587934672832489
neutral,0.9889785647392273
contradiction,0.9996009469032288
entailment,0.7600472569465637
neutral,0.8811019659042358
contradiction,0.999346911907196
contradiction,0.9992967844009399
contradiction,0.9943570494651794
contradiction,0.9987391829490662
neutral,0.9551006555557251
contradiction,0.9070557951927185
neutral,0.9129549264907837
contradiction,0.5087229609489441
entailment,0.7782742977142334
entailment,0.9812357425689697
entailment,0.9155442118644714
neutral,0.7323986887931824
contradiction,0.9997683167457581
contradiction,0.9991899132728577
contradiction,0.9997262358665466
entailment,0.8293669819831848
neutral,0.7050831913948059
contradiction,0.9995179176330566
contradiction,0.9990116357803345
entailment,0.8395260572433472
contradiction,0.9978958368301392
neutral,0.8778162002563477
contradiction,0.9996848106384277
neutral,0.9955665469169617
contradiction,0.9989325404167175
contradiction,0.9991366267204285
contradiction,0.7115683555603027
neutral,0.9120578169822693
neutral,0.9773741960525513
contradiction,0.9990354776382446
contradiction,0.9241917729377747
entailment,0.9211606979370117
entailment,0.9864295721054077
contradiction,0.9995755553245544
contradiction,0.9973297119140625
neutral,0.9917816519737244
contradiction,0.9994964599609375
entailment,0.5444435477256775
contradiction,0.95033198595047
neutral,0.4341415464878082
contradiction,0.9807871580123901
neutral,0.9026126861572266
neutral,0.9992411136627197
neutral,0.996371865272522
neutral,0.9879986047744751
contradiction,0.9991694688796997
entailment,0.9766577482223511
neutral,0.7752709984779358
contradiction,0.9997592568397522
entailment,0.9095038771629333
contradiction,0.9935901165008545
entailment,0.7643865942955017
contradiction,0.5877551436424255
neutral,0.9957048296928406
neutral,0.9897984266281128
neutral,0.9902397394180298
contradiction,0.9993933439254761
contradiction,0.9902520179748535
neutral,0.9975268244743347
contradiction,0.999040424823761
contradiction,0.99739009141922
contradiction,0.9995090961456299
neutral,0.9960852861404419
contradiction,0.9931047558784485
contradiction,0.9994475245475769
contradiction,0.9993492960929871
contradiction,0.9991828799247742
neutral,0.9991127848625183
neutral,0.9458675384521484
contradiction,0.999546229839325
contradiction,0.9709259271621704
neutral,0.9849958419799805
contradiction,0.9991046786308289
contradiction,0.9998261332511902
contradiction,0.9740238785743713
contradiction,0.9996531009674072
contradiction,0.878580629825592
contradiction,0.9449180364608765
neutral,0.9894501566886902
contradiction,0.9822410941123962
contradiction,0.997521698474884
neutral,0.9690524339675903
contradiction,0.9985949397087097
neutral,0.9965353012084961
neutral,0.9911282062530518
contradiction,0.9982020854949951
neutral,0.5268025994300842
contradiction,0.9990376234054565
contradiction,0.9961985945701599
neutral,0.9467756152153015
neutral,0.8967792987823486
entailment,0.6576117277145386
entailment,0.9579164981842041
contradiction,0.7845188975334167
contradiction,0.9996907711029053
contradiction,0.7736039757728577
neutral,0.847470760345459
contradiction,0.9989802241325378
contradiction,0.9992607235908508
contradiction,0.9992905855178833
neutral,0.9975695013999939
contradiction,0.9988768696784973
contradiction,0.9926660656929016
neutral,0.9987461566925049
contradiction,0.9975789189338684
contradiction,0.9832356572151184
entailment,0.9390676021575928
neutral,0.9920490384101868
neutral,0.9096111059188843
contradiction,0.9996992349624634
contradiction,0.748730480670929
contradiction,0.9976569414138794
contradiction,0.9997099041938782
neutral,0.997394323348999
neutral,0.958901584148407
neutral,0.9318075776100159
contradiction,0.9989726543426514
contradiction,0.9915575981140137
contradiction,0.999283492565155
entailment,0.9936708211898804
contradiction,0.999342143535614
entailment,0.9742788076400757
contradiction,0.9997053742408752
contradiction,0.9989839196205139
entailment,0.6712200045585632
contradiction,0.9959484934806824
contradiction,0.9993569254875183
contradiction,0.9996408224105835
entailment,0.9747626781463623
contradiction,0.9996390342712402
neutral,0.993895947933197
neutral,0.9367403388023376
neutral,0.6864756941795349
contradiction,0.5341284871101379
contradiction,0.9990643858909607
contradiction,0.9997838139533997
contradiction,0.880396842956543
neutral,0.9808573722839355
neutral,0.9910669922828674
contradiction,0.9987344145774841
neutral,0.9974020719528198
contradiction,0.951568603515625
neutral,0.9933350086212158
neutral,0.9431491494178772
contradiction,0.9971532821655273
contradiction,0.9993809461593628
entailment,0.5555229187011719
contradiction,0.9990893602371216
neutral,0.9552432298660278
neutral,0.974808931350708
contradiction,0.9988847374916077
contradiction,0.9994298815727234
neutral,0.6853217482566833
contradiction,0.9208645224571228
contradiction,0.9994392991065979
contradiction,0.5575196146965027
contradiction,0.49878719449043274
contradiction,0.9937989115715027
contradiction,0.9997101426124573
contradiction,0.9900189638137817
entailment,0.9021944999694824
contradiction,0.7339569330215454
neutral,0.6353525519371033
neutral,0.46192583441734314
contradiction,0.999613344669342
contradiction,0.9959576725959778
contradiction,0.9212396144866943
contradiction,0.9992438554763794
contradiction,0.9978246688842773
entailment,0.9632190465927124
contradiction,0.9988081455230713
contradiction,0.9982442855834961
contradiction,0.9705815315246582
contradiction,0.9992313385009766
contradiction,0.942246675491333
contradiction,0.9994340538978577
contradiction,0.9996342658996582
neutral,0.9557024836540222
neutral,0.9950770735740662
contradiction,0.4826754629611969
neutral,0.9949986934661865
contradiction,0.9987332224845886
contradiction,0.9983267188072205
entailment,0.9110445976257324
contradiction,0.9997300505638123
entailment,0.9013106226921082
neutral,0.6123663187026978
contradiction,0.9992221593856812
entailment,0.9884184002876282
contradiction,0.5492787957191467
contradiction,0.9990537762641907
entailment,0.7093953490257263
entailment,0.9369739890098572
contradiction,0.9993417859077454
entailment,0.590246856212616
contradiction,0.9994544386863708
contradiction,0.9963197708129883
neutral,0.9880886673927307
neutral,0.6874279975891113
contradiction,0.9996492862701416
neutral,0.9965202808380127
neutral,0.980994462966919
contradiction,0.9996151924133301
contradiction,0.85425865650177
neutral,0.9965530633926392
entailment,0.995185911655426
contradiction,0.9994961023330688
contradiction,0.997911274433136
contradiction,0.8235887289047241
neutral,0.9942434430122375
contradiction,0.9901189804077148
neutral,0.984218418598175
entailment,0.9721748232841492
neutral,0.9990803003311157
contradiction,0.9996259212493896
entailment,0.8990824222564697
neutral,0.9712607264518738
contradiction,0.9962185025215149
contradiction,0.9993298053741455
contradiction,0.9976527094841003
entailment,0.8965089321136475
neutral,0.6874942779541016
contradiction,0.980836033821106
contradiction,0.9980497360229492
contradiction,0.9920110106468201
contradiction,0.9994747042655945
contradiction,0.9224950075149536
contradiction,0.9866450428962708
contradiction,0.9994254112243652
neutral,0.5192891359329224
entailment,0.9840196371078491
contradiction,0.9993731379508972
entailment,0.6860023140907288
contradiction,0.9892213344573975
neutral,0.9906693696975708
entailment,0.8426302075386047
contradiction,0.9873068332672119
entailment,0.9013273119926453
contradiction,0.9997023940086365
entailment,0.886258602142334
contradiction,0.9669615626335144
contradiction,0.9995201826095581
contradiction,0.9994043111801147
neutral,0.6238742470741272
contradiction,0.999104917049408
contradiction,0.9994889497756958
contradiction,0.9995063543319702
contradiction,0.9997285008430481
contradiction,0.9963942170143127
contradiction,0.9953552484512329
neutral,0.5200313925743103
entailment,0.6890676617622375
contradiction,0.9993114471435547
neutral,0.9635483026504517
contradiction,0.9720374941825867
contradiction,0.9947938323020935
neutral,0.7723724246025085
entailment,0.9826601147651672
contradiction,0.8927931785583496
neutral,0.9908667802810669
contradiction,0.995888888835907
contradiction,0.9996433258056641
entailment,0.9501679539680481
neutral,0.8465097546577454
contradiction,0.999692440032959
contradiction,0.9761313199996948
contradiction,0.7623274922370911
contradiction,0.9998425245285034
contradiction,0.9980382323265076
neutral,0.934859037399292
neutral,0.798353374004364
contradiction,0.9991359114646912
contradiction,0.9801570177078247
contradiction,0.9987265467643738
contradiction,0.9887012243270874
neutral,0.6265051364898682
contradiction,0.9996156692504883
contradiction,0.9990907907485962
contradiction,0.9985653758049011
neutral,0.9463832974433899
contradiction,0.9997122883796692
neutral,0.9429642558097839
entailment,0.7009618282318115
entailment,0.8621202111244202
contradiction,0.9994459748268127
contradiction,0.9997028708457947
neutral,0.91170334815979
contradiction,0.8900589346885681
contradiction,0.9902886152267456
neutral,0.9988303780555725
contradiction,0.9988493919372559
contradiction,0.9994195699691772
neutral,0.983646810054779
contradiction,0.9989068508148193
neutral,0.9994825124740601
contradiction,0.9988448619842529
contradiction,0.9991555213928223
contradiction,0.9976128339767456
contradiction,0.9993799924850464
contradiction,0.9934957027435303
contradiction,0.9995115995407104
neutral,0.984034538269043
contradiction,0.9979966282844543
contradiction,0.6299114227294922
neutral,0.5281102061271667
contradiction,0.9950534701347351
entailment,0.4591188430786133
neutral,0.9959073066711426
contradiction,0.9997060894966125
contradiction,0.9998040795326233
contradiction,0.9924311637878418
contradiction,0.9974395036697388
neutral,0.8440893292427063
contradiction,0.9996660947799683
contradiction,0.9990436434745789
neutral,0.5768687725067139
neutral,0.7008134722709656
contradiction,0.9986394047737122
neutral,0.9646687507629395
entailment,0.6178373098373413
entailment,0.7960946559906006
contradiction,0.9993810653686523
contradiction,0.9990794658660889
neutral,0.5261339545249939
contradiction,0.9844043850898743
neutral,0.9951186180114746
contradiction,0.9980531930923462
neutral,0.9926906228065491
contradiction,0.9992882609367371
contradiction,0.9994520545005798
contradiction,0.9980104565620422
neutral,0.9272002577781677
neutral,0.7591849565505981
neutral,0.7021275758743286
neutral,0.8776170611381531
contradiction,0.8632292151451111
contradiction,0.9997546076774597
neutral,0.926282525062561
neutral,0.569191575050354
contradiction,0.9865841269493103
entailment,0.9323707818984985
contradiction,0.9931492209434509
contradiction,0.9944052696228027
contradiction,0.9988918900489807
contradiction,0.9968949556350708
contradiction,0.9996784925460815
contradiction,0.9994156360626221
contradiction,0.9974179267883301
entailment,0.7161734104156494
neutral,0.989057719707489
contradiction,0.9964208602905273
contradiction,0.9923651814460754
contradiction,0.9995563626289368
neutral,0.9849337935447693
contradiction,0.9889603853225708
contradiction,0.6980794072151184
neutral,0.9717732667922974
contradiction,0.9993927478790283
contradiction,0.9997538924217224
contradiction,0.972159743309021
contradiction,0.9991024732589722
contradiction,0.9706647396087646
neutral,0.9482756853103638
contradiction,0.9951480031013489
contradiction,0.9983868598937988
neutral,0.8157626390457153
contradiction,0.6088993549346924
neutral,0.9938150644302368
neutral,0.5397328734397888
contradiction,0.9993788003921509
neutral,0.9945916533470154
contradiction,0.9763069748878479
contradiction,0.9998338222503662
contradiction,0.9974849224090576
neutral,0.8963898420333862
contradiction,0.9964150190353394
contradiction,0.5614109635353088
contradiction,0.9994196891784668
contradiction,0.9977838397026062
contradiction,0.9686155915260315
contradiction,0.9963546991348267
contradiction,0.9995261430740356
neutral,0.9862695336341858
contradiction,0.9996181726455688
contradiction,0.9930002689361572
contradiction,0.9993969202041626
contradiction,0.9954208731651306
entailment,0.9532346725463867
contradiction,0.9660897850990295
contradiction,0.9993916749954224
neutral,0.997353196144104
neutral,0.9688331484794617
entailment,0.9651650786399841
entailment,0.887015163898468
neutral,0.8060587048530579
contradiction,0.9993367791175842
contradiction,0.9900237917900085
contradiction,0.989881694316864
neutral,0.6898815035820007
contradiction,0.8625640869140625
contradiction,0.9753040671348572
contradiction,0.9909318685531616
contradiction,0.9995239973068237
contradiction,0.9994437098503113
entailment,0.7572532892227173
neutral,0.8567831516265869
neutral,0.7091668248176575
neutral,0.9763256907463074
contradiction,0.9994341731071472
contradiction,0.9823099970817566
entailment,0.7769016027450562
contradiction,0.9929319620132446
contradiction,0.9986781477928162
neutral,0.9971338510513306
contradiction,0.9333789348602295
contradiction,0.970127284526825
contradiction,0.9988498687744141
neutral,0.9973924160003662
contradiction,0.9469625353813171
contradiction,0.5566110610961914
entailment,0.9081005454063416
contradiction,0.9444078207015991
neutral,0.9858490228652954
neutral,0.890681803226471
contradiction,0.9446607232093811
neutral,0.9792582392692566
entailment,0.971619725227356
contradiction,0.9796507358551025
neutral,0.9961225390434265
neutral,0.8374074697494507
neutral,0.9920702576637268
entailment,0.9816749691963196
entailment,0.942177951335907
neutral,0.4546816945075989
contradiction,0.96750408411026
neutral,0.7136327028274536
contradiction,0.9996808767318726
neutral,0.8921541571617126
neutral,0.5015050768852234
contradiction,0.9199761152267456
contradiction,0.9991405010223389
contradiction,0.9882683753967285
entailment,0.7319781184196472
neutral,0.7447839975357056
neutral,0.9953064322471619
contradiction,0.9953045845031738
contradiction,0.8011999130249023
neutral,0.7187321782112122
contradiction,0.9844112396240234
contradiction,0.9904794096946716
contradiction,0.9964428544044495
contradiction,0.9745400547981262
neutral,0.8905227184295654
neutral,0.9989097118377686
neutral,0.9878872632980347
contradiction,0.8744184374809265
contradiction,0.894866943359375
neutral,0.9977304339408875
contradiction,0.8509668111801147
contradiction,0.9984079003334045
neutral,0.45230633020401
contradiction,0.9996429681777954
contradiction,0.9998082518577576
entailment,0.9492613077163696
neutral,0.5790425539016724
entailment,0.8912893533706665
neutral,0.651893675327301
contradiction,0.9995265007019043
contradiction,0.9996156692504883
contradiction,0.9949770569801331
contradiction,0.9890957474708557
neutral,0.8669809699058533
neutral,0.8718989491462708
neutral,0.9460349082946777
contradiction,0.6856936812400818
entailment,0.955269992351532
contradiction,0.9964478015899658
contradiction,0.9528213739395142
contradiction,0.9993403553962708
entailment,0.9637607336044312
neutral,0.9797654747962952
entailment,0.8467390537261963
contradiction,0.9988270401954651
neutral,0.9954406023025513
contradiction,0.9907070398330688
neutral,0.6667590737342834
contradiction,0.9985544085502625
contradiction,0.999143123626709
neutral,0.9701293110847473
entailment,0.9360334277153015
contradiction,0.9889629483222961
contradiction,0.9988802075386047
neutral,0.6890243291854858
contradiction,0.9969099164009094
contradiction,0.9995200634002686
contradiction,0.9993719458580017
contradiction,0.9997314810752869
contradiction,0.9940992593765259
